"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","ae_hyd","ae_sal","arena1","arena2","ascv","aspv","Bafini_b","c_b_cys","ce_sha","Circo.virus","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","gy_sal","Hantavirus","ic_hof","ic_mul","IcD","ihnv","ipnv","isav7","isav8","ku_thy","lo_sal","mitov","mo_vis","my_arc","my_cer","my_ins","na_sal","ne_per","Nido2_a","nu_sal","omv","ortho","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","Picorna2_virus","pisck_sal","pmcv","prv","pspv","Qin","re_sal","reov","Rhabdo3_virus","rlo","Salmovirus","sav","sch","SGPV","smallUK","sp_des","sp_sal","te_bry","te_mar","toti","ven","ver","vhsv","vi_ang","vi_sal","ye_ruc","richness","rib"
"2240","1000-0102-118-A12631",0,"MGL","SW",2013,"6/12/13",163,1730,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",NA,NA,NA,NA,"0","VIN","ECVI",50.56191667,0,"Mixed","NO","AvgCopy",23967911313,0,0,NA,NA,NA,NA,NA,3853.572162,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,248424.8439,NA,0,0,0,NA,NA,0,NA,0,0,0,2.833855311,0,NA,0,0,0,719.940619,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00433031876322967
"2241","1000-0102-118-A12905",0,"MGL","SW",2013,"6/12/13",163,1730,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",NA,NA,NA,NA,"0","VIN","ECVI",50.54375,0,"Mixed","NO","AvgCopy",1894765327,0,0,NA,NA,NA,NA,NA,2886.848929,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,15.65801007,NA,0,0,0,NA,NA,0,NA,2.426984516,0,0,1.588447468,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.000734973287776477
"2242","1000-0102-118-B3763",0,"MGL","SW",2013,"6/12/13",163,1730,"Chilko North","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",109,11.5,0.888011002,0,"M","VIN","ECVI",50.56191667,0,"Mixed","NO","AvgCopy",11.46051427,0,0,NA,NA,NA,NA,NA,238.948559,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,440248.7165,NA,0,0,0,NA,NA,0,NA,0,0,0.000474761,2.478573723,0,NA,0,0,0,1119.619642,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00582699714726706
"2243","1000-0102-118-B4805",0,"MGL","SW",2013,"6/12/13",163,1730,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",117,13.3,0.83041284,0,"F","VIN","ECVI",50.54375,0,"Mixed","NO","AvgCopy",9.87e-05,0,0,NA,NA,NA,NA,NA,195.006903,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,48.76258319,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.000143328235747419
"2244","1000-0102-118-B3767",0,"MGL","SW",2013,"6/12/13",163,1730,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",128,18.7,0.891685486,0,"F","VIN","ECVI",50.56191667,0,"Mixed","NO","AvgCopy",0.396968944,0,0,NA,NA,NA,NA,NA,1473.615437,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,3.758887654,NA,0,0,0,NA,NA,0,NA,0,32.11557082,0,126.8690338,0,NA,0,0,0,12.7387885,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.000632151361931082
"2245","1000-0102-118-B3766",0,"MGL","SW",2013,"6/12/13",163,1730,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Summer",132,21.9,0.952187161,0,"U","VIN","ECVI",50.56191667,0,"Mixed","NO","AvgCopy",0.001283513,0,0,NA,NA,NA,NA,NA,16684.63101,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0.39099047,209.072957,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00462813101195445
"2246","1000-0102-118-B3761",0,"MGL","SW",2013,"6/12/13",163,1730,"Pitt","Pitt","Lower Fraser","Lower Fraser","Fraser","Summer",112,14.2,1.010727952,0,"F","VIN","ECVI",50.56191667,0,"Mixed","NO","AvgCopy",0.005586265,0,0,NA,NA,NA,NA,NA,59.44145688,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,1.694910411,NA,0,0,0,NA,NA,0,NA,261.9273572,1218891.591,0,187.9517747,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.0150461544347882
"2247","1000-0102-118-B3755",0,"MGL","SW",2013,"6/12/13",163,1730,"Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",105,10.5,0.907029478,0,"M","VIN","ECVI",50.56191667,0,"Mixed","NO","AvgCopy",2531.850473,0,0,NA,NA,NA,NA,NA,362.7367648,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,646600.1057,NA,0,0,0,NA,NA,0,NA,0,0,0,0.16192095,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00673176907635434
"2248","1000-0102-118-B3757",0,"MGL","SW",2013,"6/12/13",163,1730,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",106,10.4,0.873204054,0,"M","VIN","ECVI",50.56191667,0,"Mixed","NO","AvgCopy",22317.92679,0,0,NA,NA,NA,NA,NA,8711.242865,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,10.70566016,2.900422057,0.01005211,21.60992488,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00225070158566877
"2249","1000-0102-118-B3752",0,"MGL","SW",2013,"6/12/13",163,1730,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Summer",106,10.6,0.88999644,0,"U","VIN","ECVI",50.56191667,0,"Mixed","NO","AvgCopy",4588957144,0,0,NA,NA,NA,NA,NA,117378.8756,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,10.75555448,306.6125122,0,8.021611175,0,NA,0,0,0,0,NA,0,NA,NA,3.222064668,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.0310022794313263
"2250","1000-0102-118-B3768",0,"MGL","SW",2013,"6/12/13",163,1730,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Summer",135,20.9,0.849464004,0,"F","VIN","ECVI",50.56191667,0,"Mixed","NO","AvgCopy",3.29e-05,0,0,NA,NA,NA,NA,NA,143247.4232,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,1.102362892,0,21.36594147,405.5165915,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.0370587665825301
"2251","1000-0102-118-A12904",0,"MGL","SW",2013,"6/12/13",163,1730,"Nimpkish L","VI","VI","VI","VI","Summer",NA,NA,NA,NA,"0","VIN","ECVI",50.54375,0,"Mixed","NO","AvgCopy",729995.9807,0,0,NA,NA,NA,NA,NA,330.3552395,0,NA,NA,0,NA,0,0,0,0,NA,7.561975739,0,NA,0,0,0,0,0,0,NA,0,31.22332958,NA,0,0,0,NA,NA,0,NA,34.38503642,0,0,2.029732043,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,9.80182641491387e-05
"2278","1000-0102-118-B4820",0,"MGL","SW",2013,"6/13/13",164,1731,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Summer",115,13.9,0.913947563,0,"U","VIN","ECVI",50.54528333,0,"Mixed","NO","AvgCopy",2.17e-72,0,0,NA,NA,NA,NA,NA,98.09825235,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0.023517144,17.08649539,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,5.77612053155321e-05
"2279","1000-0102-118-B4864",0,"MGL","SW",2013,"6/13/13",164,1731,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Summer",135,21,0.853528426,0,"F","VIN","ECVI",50.55895,0,"Mixed","NO","AvgCopy",2.738773385,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,12.52299758,NA,0,0,NA,NA,NA,0,NA,0,406202.6683,0,55.38855882,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00497143393950429
"2280","1000-0102-118-B4818",0,"MGL","SW",2013,"6/13/13",164,1731,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Summer",153,27.5,0.767818199,0,"U","VIN","ECVI",50.55123333,0,"Mixed","NO","AvgCopy",3.3e+27,0,0,NA,NA,NA,NA,NA,252.5834852,0,NA,NA,0,NA,0,0,13.0754992,0,NA,0,0.033234322,NA,0,0,0,0,0,0,NA,0,5506.169619,NA,0,0,0,NA,NA,0,NA,0,7887.551411,0,0.444052501,0,NA,0,0,0,0.30477085,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,7,0.129257721429709
"2281","1000-0102-118-A13062",0,"MGL","SW",2013,"6/13/13",164,1731,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Summer",NA,NA,NA,NA,"0","VIN","ECVI",50.55895,0,"Mixed","NO","AvgCopy",1907582818,0,0,NA,NA,NA,NA,NA,3.79852203,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,2.073312734,NA,0,0,0,NA,NA,0,NA,0,1599.552707,0,361.2206381,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0.626902287,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00088302626614335
"2282","1000-0102-118-B4870",0,"MGL","SW",2013,"6/13/13",164,1731,"Bowron","Bowron","Upper Fraser","Upper Fraser","Fraser","Summer",126,17.6,0.879834591,0,"U","VIN","ECVI",50.55895,0,"Mixed","NO","AvgCopy",5.17e-19,0,0,NA,NA,NA,NA,NA,1.394177816,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,2.685406855,0,0,0.321463674,0,NA,0,0,0,19.18375188,NA,0,NA,NA,0,NA,0,0.165128614,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,6.695564003602e-05
"2283","1000-0102-118-B4814",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",108,11,0.873215465,0,"U","VIN","ECVI",50.55123333,0,"Mixed","NO","AvgCopy",3.05e-21,0,0,NA,NA,NA,NA,NA,724.7901101,0,NA,NA,0,NA,0,0,0,0,NA,0,0.070494067,NA,0,0,0,0,0,0,NA,0,2007.699665,NA,0,0,0,NA,NA,0,NA,0,0,0,1.287664905,0,NA,0,0,0,164.4691462,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.000673885028904647
"2284","1000-0102-118-B4844",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",106,11.3,0.94876979,0,"U","VIN","ECVI",50.54528333,0,"Mixed","NO","AvgCopy",4.12e-42,0,0,NA,NA,NA,NA,NA,862.3741886,0,NA,NA,0,NA,0,0,0,0,NA,2.488201908,0,NA,0,0,0,0,0,0,NA,0,1.907876247,NA,0,0,0,NA,NA,0,NA,0,0,0,8.589641903,0,NA,0,0,0,127.8993291,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.000376960580343311
"2285","1000-0102-118-B4879",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",108,11.4,0.904968755,0,"U","VIN","ECVI",50.52895,0,"Mixed","NO","AvgCopy",8.77e-05,0,0,NA,NA,NA,NA,NA,28.67844824,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,14374.31216,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,6.23032139,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.000161770878787132
"2286","1000-0102-118-B4863",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",107,11.9,0.971394474,0,"F","VIN","ECVI",50.55895,0,"Mixed","NO","AvgCopy",215.8881591,0,0,NA,NA,NA,NA,NA,3628.536227,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,2797.647218,NA,0,0,NA,NA,NA,0,NA,0,27897.78217,0,0.983887757,0,NA,0,0,0,3246.185501,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00488182924093584
"2287","1000-0102-118-B4866",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",109,12.5,0.96522935,0,"U","VIN","ECVI",50.55895,0,"Mixed","NO","AvgCopy",55.94376329,0,0,NA,NA,NA,NA,NA,1967.914907,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,6.606182699,NA,0,0,NA,NA,NA,0,NA,16.62804415,32.11199023,0,4.053315255,0,NA,0,0,0,5177.878284,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,6,0.0062505386040953
"2288","1000-0102-118-B4877",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",110,12.5,0.939143501,0,"U","VIN","ECVI",50.52895,0,"Mixed","NO","AvgCopy",2.92e-05,0,0,NA,NA,NA,NA,NA,145.819085,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,6384.204968,NA,0,0,0,NA,NA,0,NA,0,712.5454862,0,0,0,NA,0,0,0,85.74297977,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.000206058285911565
"2289","1000-0102-118-B4885",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",131,13.2,0.587164843,0,"U","VIN","ECVI",50.52895,0,"Mixed","NO","AvgCopy",173891.7928,0,0,NA,NA,NA,NA,NA,63256.67492,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,16677.52937,NA,0,0,0,NA,NA,0,NA,0.709169419,0,0.141292284,9.113374448,0,NA,0,0,0,10384.01201,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,6,0.0277186136739669
"2290","1000-0102-118-B4841",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",113,13.3,0.921756716,0,"M","VIN","ECVI",50.54528333,0,"Mixed","NO","AvgCopy",9.26e-25,0,0,NA,NA,NA,NA,NA,1556.234077,0,NA,NA,0,NA,0,0,0,0,NA,0,0.028973017,NA,0,0,0,0,0,0,NA,0,49216.766,NA,0,0,0,NA,NA,0,NA,0,0,0,12.6539777,0,NA,0,0,0,716.4059243,NA,0,NA,NA,0,NA,0,1.881002786,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,6,0.00233608788511999
"2291","1000-0102-118-B4881",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",116,14.4,0.92254705,0,"U","VIN","ECVI",50.52895,0,"Mixed","NO","AvgCopy",8.589766989,0,0,NA,NA,NA,NA,NA,969.9672538,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,99082.62073,NA,0,0,0,NA,NA,0,NA,0,0,2.256023403,0,0,NA,0,0,0,58.44544311,NA,0,NA,NA,0,NA,0,0.158274388,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00137002841179284
"2292","1000-0102-118-B4861",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",111,14.5,1.060227503,0,"M","VIN","ECVI",50.55895,0,"Mixed","NO","AvgCopy",21173.9319,0,0,NA,NA,NA,NA,NA,482.8242702,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,130606.3061,NA,0,0,NA,NA,NA,0,NA,0,25.62868115,1.388873334,0,0,NA,0,0,0,527.0295451,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00204789867686123
"2293","1000-0102-118-B4808",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",120,14.6,0.844907407,0,"U","VIN","ECVI",50.55123333,0,"Mixed","NO","AvgCopy",8.09e+15,0,0,NA,NA,NA,NA,NA,537.2876012,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,2.849122856,0,NA,0,0,0,809.5867834,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00103893128604971
"2294","1000-0102-118-B4810",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",108,14.7,1.166933394,0,"M","VIN","ECVI",50.55123333,0,"Mixed","NO","AvgCopy",1.34e-18,0,0,NA,NA,NA,NA,NA,15330.84744,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,1.899185196,0,NA,0,0,0,665.8282855,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00462418467447838
"2295","1000-0102-118-B4876",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",117,15.1,0.94279954,0,"F","VIN","ECVI",50.52895,0,"Mixed","NO","AvgCopy",31018.58,0,0,NA,NA,NA,NA,NA,118.8441513,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,2.82949572,NA,0,0,0,NA,NA,0,NA,0,0,2.945527093,14.4974975,0,NA,0,0,0,375.7589531,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.000474585960208064
"2296","1000-0102-118-B4809",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",120,15.1,0.873842593,0,"F","VIN","ECVI",50.55123333,0,"Mixed","NO","AvgCopy",0.001064821,0,0,NA,NA,NA,NA,NA,877.4563613,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,87513.66788,NA,0,0,0,NA,NA,0,NA,0,0,19.41611169,0.26345915,0,NA,0,0,0,6412.39772,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00822925323992079
"2297","1000-0102-118-B4812",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",124,15.5,0.812955255,0,"F","VIN","ECVI",50.55123333,0,"Mixed","NO","AvgCopy",2.28e-16,0,0,NA,NA,NA,NA,NA,9677.327418,0,NA,NA,0,NA,0,0,0,0,NA,2569.839598,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,1.113961428,0,NA,0,0,0,8.890287405,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00270065903026386
"2298","1000-0102-118-B4871",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",129,17.5,0.81520891,0,"M","VIN","ECVI",50.55895,0,"Mixed","NO","AvgCopy",7.13e+11,0,0,NA,NA,NA,NA,NA,1489.610358,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,13146.1995,NA,0,0,0,NA,NA,0,NA,0,1815.415266,0,0.642433005,0,NA,0,0,0,4124.449157,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00510690051072799
"2299","1000-0102-118-B4862",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",125,17.6,0.90112,0,"F","VIN","ECVI",50.55895,0,"Mixed","NO","AvgCopy",16.12532112,0,0,NA,NA,NA,NA,NA,14476.31892,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0.68785492,0,64.63126026,0,NA,0,0,0,10.7651991,NA,0,NA,NA,0,NA,0,3.538818312,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00474513487037361
"2300","1000-0102-118-B4815",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",129,18.2,0.847817266,0,"F","VIN","ECVI",50.55123333,0,"Mixed","NO","AvgCopy",2.56e-22,0,0,NA,NA,NA,NA,NA,1262.019275,0,NA,NA,0,NA,0,0,5.933614689,0,NA,0,0.074235703,NA,0,0,0,0,0,0,NA,0,217549.4723,NA,0,0,0,NA,NA,0,NA,0,50.34470272,0,9.086830045,0,NA,0,0,0,273.9939996,NA,0,NA,NA,0,NA,0,14.60460799,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,8,0.0655630534469054
"2301","1000-0102-118-B4811",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",124,18.3,0.959811688,0,"F","VIN","ECVI",50.55123333,0,"Mixed","NO","AvgCopy",0.077956815,0,0,NA,NA,NA,NA,NA,6654.824005,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,228917.7582,NA,0,0,0,NA,NA,0,NA,0,0,0.080314419,39.1871446,0,NA,0,0,0,2601.971796,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,21.8100722,0,NA,0.893351481,0,0,0,0,0,7,0.0086308868532561
"2302","1000-0102-118-B4807",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",130,18.3,0.832954028,0,"M","VIN","ECVI",50.55123333,0,"Mixed","NO","AvgCopy",0.003568271,0,0,NA,NA,NA,NA,NA,550564.7518,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,34942.45524,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,18910.76753,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.160749288506631
"2303","1000-0102-118-B4884",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",116,19.1,1.223656156,0,"U","VIN","ECVI",50.52895,0,"Mixed","NO","AvgCopy",891773.57,0,0,NA,NA,NA,NA,NA,5783.585675,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,31.31308585,NA,0,0,0,NA,NA,0,NA,14.49299564,0,21.66509348,5.98090281,0,NA,0,0,0,1049.11977,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,6,0.00264356073469748
"2304","1000-0102-118-B4882",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",103,19.2,1.757071986,0,"U","VIN","ECVI",50.52895,0,"Mixed","NO","AvgCopy",1.25e+11,0,0,NA,NA,NA,NA,NA,37775.56924,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,2.078721173,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,3.749824104,0,0,27.45977751,0,NA,0,0,0,1825.876796,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.222064898525167
"2305","1000-0102-118-B4872",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",132,22.1,0.960882934,0,"U","VIN","ECVI",50.52895,0,"Mixed","NO","AvgCopy",3.51e-07,0,0,NA,NA,NA,NA,NA,971.3015806,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,1.318697192,6.415301938,0,NA,0,0,0,1492.641288,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00191284836683884
"2306","1000-0102-118-B4817",0,"MGL","SW",2013,"6/13/13",164,1731,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",142,22.9,0.799779834,0,"M","VIN","ECVI",50.55123333,0,"Mixed","NO","AvgCopy",6.8e-34,0,0,NA,NA,NA,NA,NA,41773.80687,0,NA,NA,0,NA,0,0,4.720322652,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,338136.2963,NA,0,0,0,NA,NA,0,NA,2.227393792,33.58649515,1.766076363,40.51319202,0,NA,0,0,0,598.7606852,NA,0,NA,NA,4.680085296,NA,0,0,NA,NA,0,0,0,0,NA,0.491799354,0,0,0,0,0,10,0.0637984467526796
